text,
"ఇది రెండో సారి ... కబడ్ధార్ పాకీ . నీకయినా మాకయినా తీవ్రవాదమే సమస్య. సహకరించకు. నిర్మూలిస్తున్న మాకు అడ్డుపడకు. రేపు అభినందనుడు స్వదేశానికి రాక. జై జవాన్ , జై భారత్.",1
అన్నయ్య is Back to home ఉచ్చపోసుకున్న పాకీ కుక్కలు #AbhinandanMyHero #Abhinandanisback pic.twitter.com/t6bEbYYAXJ,1
పాక్ చెరలో ఉన్న ఇండియన్ వింగ్ కమాండర్ అభినందన్ ను రేపు విడుదల చేస్తాం : పాకీ ప్రధానమంత్రి #AbhinandanWillBeReleasedTomorrow #JayahoAbhinandhan #JayahoBharath pic.twitter.com/Eyu1JxWSKJ,1
పాక్ చెరలో ఉన్న ఇండియన్ వింగ్ కమాండర్ అభినందన్ ను రేపు విడుదల చేస్తాం : పాకీ ప్రధానమంత్రి #AbhinandanWillBeReleasedTomorrow #Abhinandhan,1
పాకీ కొడుకులకు అంతంత రుచి చూపాలి,1
"93,000 మంది యుద్ధ ఖైదులను ఎవరి కోసం వదిలేశారు.. పాకీ కుక్కల మెడలు వంచే అవకాశం పోగొట్టుకున్నాము. https:// twitter.com/jollyjohri/sta tus/1100608639516037120 …",1
యుద్ధం వద్దు అని ఒక వైపు అంటూనే సరిహద్దులలో కాల్పులు జరుపుతున్న ఈ పాకీ కుక్కలని వెతికి వెతికి మరి పట్టుకొని తెచ్చి కాల్చిపడేస్తే కానీ బుద్ధి రాదు.,1
మలాలా 21F స్త్రీ విద్య ని అణచేసే పాకీ తాలిబన్లు చేతిలో చావుతప్పి కన్నులొట్టబోయి తంతే UK పారిపోయి నీతులు చెబుతోందన్నో Pak is a Rogue n Terrorist Nation We will kick it in butt Kashmir Is Ours No 2nd dialogue #మలాలాయూసఫ్‌జాయ్ #MalalaYousafZai #BringBackAbhinandan https:// twitter.com/Malala/status/ 1100806335229251584 …,1
ఐక్యరాజ్యసమితి ఒప్పందాల ప్రకారం ఒక జవాన్ ని పట్టుకుంటే పువ్వులాగా చూసుకొని అప్పజెప్పాలి కానీ ఈ పాకీ గాళ్ళు లేకిగాళ్ళ లాగా మన జవాన్ ని కొట్టారు తీసుకెళ్లి బొక్కలో నుకలి,1
"పాకీ వెదవలార యుద్ధంని ఎదురుకోలేక పిరికి పందలాగా యుద్ధం వద్దు శాంతి కావలి అంటున్నారు. మేము శాంతిగా ఉన్నపుడు ఎవరు గెలకమన్నారా గూట్లే.అయన సైన్యం దాడి చేసింది ఉగ్రవాదులు మీద,జనం మీద కాదు.ఇమ్రాన్ తాతయ్య మేము ఉగ్రవాదానికి వ్యతిరేకం అంటాడు మళ్ళీ దాడికి సిద్ధం అంటాడు.",1
అలా చేయకుండా మనం ఒత్తిడి చేయాలని నా మనవి. పాకీ వెధవలని నమ్మకూడదు,1
దేవుడా ఓ మంచి దేవుడా భారత్ లో ఓ #హైదరాబాద్ ఇచ్చావ్ పాక్ లో కూడా మరోటి పెట్టావ్ హైదరాబాద్ లో పెళ్లి చేసుకోవడానికి #ఆయేషాసిద్దికీ నిచ్చావ్ మళ్లీ అడిగితే #సానియామీర్జా నిచ్చావ్ కానీ పాకీ హైదరాబాద్ లో ఓ పాకీజాని కూడా ఇవ్వకుండా దొబ్బావ్ #షోయబ్‌మాలిక్ @guptanagu8 @avndec31 pic.twitter.com/yow32jlUvd,1
#మనభారతం అన్నపూర్ణ దయ కరుణ క్షమ మనసొంతం అవి అన్నియు పాకీ కొడుకులకు లేవు రావు Pray for the safe and swift return of IAF pilot Abhinandan,1
గు* లో తంతే గ్రద్దలా ఎగురుతావు పాకీ నా కొడకా https:// twitter.com/Shahidsheikh72 /status/1100722786706829313 …,1
"నీ పేరులో INDIA పదం తీసేయ్ రా పాకీ వెధవ!! వాళ్లు నీకన్నా చాలా నయం. ఉన్నది ఉన్నట్టుగా వీడియో పెట్టారు. నీ పాకీ భావజాలంతో, నీకు కావాల్సినదానినే పెట్టి కామెంట్ చేస్తూన్నావ్! సమాజంలో ఉన్న నీలాంటి సామాజిక ఉగ్రవాదులు, బోర్డర్ లోని నిజమైన ఉగ్రవాదుల కంటే మోస్ట్ డేంజరస్! https:// twitter.com/EastCoastIndia /status/1100739618385780737 …",1
#indiapakistanwar ఉగ్రదేశం పాకీ కి భూమి పైన నూకలు చెల్లిపోయాయి... @TV9Telugu,1
విదేశాలలోని పాకీ ప్రజలు మేము పాక్ కి రానేరాము ఇక్కడే వుంటాం అని మారాంచేస్తున్నారు బారత్ సైన్యమా మజాకా,1
జెనీవా ఒప్పందానికి తూట్లు పొడిచారు కదరా పాకీ కొజ్జాల్లారా... చైనా సహకరించలేదని శాంతి గీతం అందుకున్నార్రా...... పాకీ సైన్యం అంతా ఉగ్రవాధులే..... #Abhinandan క్షేమంగా తిరిగి రావాలి .... pic.twitter.com/4EGlvdW3MK,1
"కాని మన అభినందన్ భయ్యా ధైర్యం చూడు... ఏ మాత్రం బెదురులేదు సమాధానం ఇచ్చేటప్పుడు. ఇక్కడ మన కుహానా మేధావులు భారత దేశానికి దూకుడు పనికిరాదు ,ఆ పాకీ గాళ్ళతో శాంతి చర్చలకు వెళ్ళాలని హితబోధలు చేయడం మొదలెట్టారు",1
"ఇదేం అవగాహన మీది,,,,యుద్ద విరుద్ధ సన్నదలో వేరేదేశాల ప్రోడెక్టు ఆపడం ఒక వ్యూహం,,,,, మనం కూడా పాకీ నటులను వెతిరేకిస్తున్నాముగా,,,, చెత్తపోస్టులు ,న్యూస్ స్పీడ్ చేయడంలో మహా న్యూస్ ఆన్లైన్ కమ్యూనిటీ ఎంపీలోయ్స్ చాలా నేర్చుకోవాలి,,,, అందరూ రికమండేష ఉద్యోగులేనా,?????.",1
పాకిస్థాన్ యుద్ధ విమానానికి ఢీ కొట్టి పారశుట్ సహాయంతో పాకిస్థాన్ సరిహద్దుల్లో దిగిన #అభినందన్ మన మిగ్21 విమానం పైలెట్.... అభినందన్ ని చితకబాదిన పాకీ లండికెలు... క్షేమంగా తిరిగిరావలని భగవంతుణ్ణి ప్రార్థిధం https://www. facebook.com/balugbr234/vid eos/2065486430171861/ …,1
ఆ పాకీ ముష్కరుల మధ్య బంధీగా మన భారత పైలెట్... బాధాకరం. pic.twitter.com/WR24P8QntZ,1
"@TV9Telugu ఏరా బోకు నాయలా... పాకీ వాళ్ళు అన్ని ఫేక్ పోస్ట్ చేస్తున్నారు... అది ఇది అని కల్తీ సారా తాగినట్టు ఊగిపోయావ్... ఇప్పుడు నువ్వు,నీ దొర కలిసి తీసుకుని రండి కమాండర్ అభినందన్ని,వాళ్ళ ఫ్యామిలీకి నువ్వు సమాధానం చెప్తావా",1
పచ్చ పార్టీని పూర్తిగా పాకీ పార్టీగా మార్చిన నారా ఇమ్రాన్.. #RavaliJaganKavaliJaganSong #CBN #APNeedsYSJagan #AndhraPradesh #AndhraPradeshCM #NinnuNammamBabu #MosagaduBabu @BanTDP #Jagan #CMJagan #BanTDP pic.twitter.com/Nql2GoECwg,1
అక్కడ పాకీ సైనికులు 'జవాన్' లమీద దాడులు చేస్తుంటే ఇక్కడ లేకీసైనికులు 'కిసాన్' లమీద దాడులు చేస్తున్నారు,1
పద్మవ్యూహంలో చిక్కిన పాకీ తొందరపడ్డావ్ ఇది చాలు ఆటాడుకోవడానికి మీతో,1
"నేషనల్ మీడియా తో ఛీ కొట్టించుకుంటున chibn , అధికారం కోసం పాకీ కి సపోర్ట్ చేస్తున్నావ్ అంటే https:// twitter.com/ANI/status/109 8071976357384192 …",1
ట్వీట్ వేసి తొంగున్నార్రా!! పాకీ గాల్లరా.. తెల్లారే సరికి మా వాల్లు డీ.. తీర్చేశారు గా.. https:// twitter.com/defencedotpak/ status/1100102364529348608 …,1
భారత సైన్యానికి నా వందనాలు పాదాభివందనాలు. పాకిస్థాన్ బుద్ధి తెచ్చుకోకుండా ఇంకా ఏదో చేయాలని చూస్తే మాత్రం ప్రపంచ పటంలో కనపడకుండా పోతుంది... ఖబడ్దార్ పాకీ -స్థాన్ జాగ్రత్తా!,1
హెచ్చరికలు చేసినతరి* ముచ్చెమటలు పోయునటుల ముట్టడి చేసెన్* పెచ్చరిలిన మతతత్వపు* పుచ్చెలు పైకెగిరిపోవ పోరాడెనిదే* నియమిత సమయము లోనను* వియమము పల్కగ వధించి విజయము కూర్చెన్* భారత సైన్యపు ధాటికి* భీరువులై పరువులెత్తె ప్రేలాపనలన్* దూరిన పాకీ యసురుల్* ప్రేరిత ఉన్మాద చర్య వికటించ నికన్*,1
అఖిలపక్ష సమావేశంలో మరిన్ని ముఖ్య నిర్ణయాలు తీసుకోవడం జరిగింది. కర్వేపాకు తమలపాకు లాంటి పదాలు పదార్థాల్లో కూడా ఎక్కడా ఆ పాకీ పేరు పలకకుండా కర్వేభారతి తమలభారతి గా పేర్లు మార్చవలసినదిగా సిఫారసు చేయడం జరిగింది. ప్రజల మద్దతుతో పూర్తిస్థాయిలో నిర్ణయం తీసుకుని అమలుపరచడం జరుగుతుంది. https:// twitter.com/kkmohan73/stat us/1100242185063063552 …,1
అరేయ్ ఇమ్రాన్ ఖాన్ .. ఒక్క విషయం ఆలోచించు బే నీవు ఉగ్రవాదులు వత్తాసు పలుకుతూ మళ్ళీ అహంకారం తో మాట్లాడే నీకు మా ప్రజల ఉండేలు డెబ్భ తో నిన్ను ని చిల్లరి ఉగ్ర పాకీ గాళ్ళను ఉమ్ములతో చంపుతారు ర కుంక,1
పచ్చ పార్టీని పూర్తిగా పాకీ పార్టీగా మార్చిన నారా ఇమ్రాన్..!! #PoliticalMirchi pic.twitter.com/oQwoA2L94z,1
2 న్యూక్లియర్ వెపన్స్ దేశాలు వార్ చేయకూడదు పాకీ వాడిది ఏమి పోయింది వాడు ఏమి ఫీల్ ఎవ్వడు వాడి దేశం పోయిన సరే.ఇండియా పరిస్థితి ఆలా కాదు మనది సుసంపన్నం అయినా దేశం. చైనా కాచుకొని కూర్చుంది పాకీ కి ఫుల్ సపోర్ట్ ఇస్తుంది.చైనా తో డిప్లొమాటిక్ రిలేషన్ పెంచుకొని పాకీ వాడికి దూరం చేయాలి https:// twitter.com/Natsecjeff/sta tus/1100378358171557888 …,1
సఛింధి ఘోర్రీ . పాకీ బాబు యేల్లో మీడీయా చఛినట్టు మోడీ ని సపోర్ట చేసే పరిస్థితి వఛింధి. లేకపోతే వూమ్మేస్థరు జనాలు .,1
పాకీ ఆర్మీ on the way pic.twitter.com/KvgQ20pq4p,1
దెబ్బ అదుర్స్ పాకీ కుక్కలు మర్ గయా #AirSurgicalStrikes #JaiHind #JaiJawan enjoy the party who's with me celebration of surgical strike 2 pic.twitter.com/0J00mPvCtP,1
పాకీ గాళ్లతో పాటు ఇ లుచ్చా గాళ్లకు కూడా బాంబ్ లాగా దేంగే pic.twitter.com/vCZDhIYO1u,1
అసలు సీమ పౌరుషం అంటే ఇది రా లుచ్చా Tv9 రవి ప్రకాష్ కి చెప్పు దెబ్బలు పడ్డాయి నీ ముందే జగన్మోహన్ రెడ్డిని గెలిపిస్తే రాష్ట్రం బాగుంటుంది అని ఒక మిస్సైల్ నుంచుని మాట్లాడుతున్నాడు చూడరా పాకీ #FarmerRocksPawalaShocks pic.twitter.com/fpjNSXQznG,1
"అంతేనండి, పాకీ ఇసుక చందా గారు 1000 యకరాలు ఇవ్వలేదని వాళ్లకి వాళ్లే చచ్చిపొయారు. మోడి నా బోడి నా? అంతా బాబు గారే? @ncbn నమో నమహ",1
అవును మాపై వైమానిక దాడి జరిగింది కానీ ఎటువంటి ప్రాణనష్టం సంభవించలేదు- పాకీ జనరల్ అంటే కనీసము ఒక 1000 మంది మసి అయిపోయి ఉంటారా?,1
"అలీ అంత పూలు కడిగిన ముత్యం లేడు మరి. మన పరిశ్రమలో ఏ కథానాయకుడి బలహీనతలు ఏమిటో, ఎవరిని ఎప్పుడు ఎక్కడ దేనితో నొక్కితే పనవుతుందో ఆ ఆలీకి తెలిసినట్లు ఎవరికీ తెలీదు. అందుకే మన పాకీ చంద్రుడు ఆలీకి ఇసక వేస్తున్నాడు",1
అంత ' పాకీ ' తెగులు దేశం తమ్ముడు!!,1
పాకీ ఇసక చంద్రుడికి తమ్ముళ్లు వెన్నుపోటు పొడవడానికి కారణం ఈ తిగారిబుచ్చి అయ్యేట్లు ఉంది https:// twitter.com/deepika_Dhoni7 /status/1099289753080352770?s=19 …,1
ప్రత్యేక రైళ్లు పాకీ ఇసక చందుడితోనే సాధ్యం https:// twitter.com/KazaVk/status/ 1099231716437311490 …,1
' పాకీ 'ప్రయత్నాలు ఫలించలేదు.. మళ్లీ గ్రే లిస్టులోకే తోసిన ఎఫ్‌ఏటీఎఫ్.. అక్టోబరులో మరో అవకాశం.. లేకపోతే ఇక అంతే... #PulwamaAttak #PakistanGreyList #FATF #TeluguNews https:// telugu.samayam.com/latest-news/in ternational-news/pulwama-attack-pakistan-to-stay-on-fatf-grey-list-for-terror-financing/articleshow/68118638.cms …,1
@ncbn మీరు ఎవరితో సంసారం చేస్తే వాళ్లు మంచోళ్లూ లేదంటే చెడ్డొళ్లూ అది బీజేపీ అయినా కాంగ్రెస్ అయినా కెసిఆర్ అయినా జగన్ అయినా ఆఖరుకి పాకీ లంజాకొడుకులు అయినా అంతేనా చంఢాల సారు తూ మీ బ్రతుకు ఉన్న పరువు కాస్త దొబ్బింది ఇంకెందుకు ఈ ట్వీట్లు వెల్లి ఊసలు లెక్క పెట్టటం ప్రాక్టీసు చెయ్యండి https:// twitter.com/ncbn/status/10 98881253636358145 …,1
పిచ్చ పాకీ జగన్,1
సాకి పేపర్ పాకీ పేపర్ ! సాకి ఆ... ష ఏమైంది? నత్తి జలగడి నోట్లో షీఎం గా నానుతోంది,1
అంతర్జాతీయంగా పాకీ దేశాన్ని ఏకాకి చేసిన భారత్!! https://www. facebook.com/unitehindus/vi deos/640774339679293/ …,1
"పాకిస్థాన్ ""సంజాకొడుకులకు"" సింధు నది నీటిని ఆపేసిన కేంద్ర ప్రభుత్వం.. ఇక ""మీది మీరే పోసుకొని"" తాగండి రా పాకీ ""సంజాకొడకళ్లారా""..!!",1
బలే వారే మీరు వారు సామాన్యులు అనుకున్నారా మార్చటానికి . మీ పాకీ ఇసుక చంద్రుడు తమ్ముళ్లు పట్టుకున్న కుందేలుకు 3ఏ కాళ్ళు అని మూర్ఖంగా వాదించే ముర్కులు సార్,1
జనాలు ఎలెక్షన్లో ఓటెయ్యడం సాధన చేస్తున్నట్లున్నారు. ట్రైలర్లో పాకీ ఇసక చంద్రుణ్ణి చూపించకుండా ఉండాల్సింది మరి https:// twitter.com/BumchikSeenu/s tatus/1098555356672716802?s=19 …,1
అప్పట్లో మన పాకీ చంద్రుడు మోదీ చంకలో వోలలాడాడు https:// twitter.com/kskk1968/statu s/1098575683171815424?s=19 …,1
మొత్తానికి మోదీ అనుకున్నంతే పని చేసారు నేటి నుండి పాకిస్తాన్ మంచి నీళ్ళు బంద్ .. నీళ్లు లేక మన కాళ్లు పట్టుకోవాలి పాకీ గాళ్ళు,1
ఇసక చేస్తామని కాదు - చేశామని కాదు చేసింది చూపించి మరి అడుగుతున్నారు ఇదీ పాకీ చంద్రుడి దమ్ము 2018-03-23 నుండి.. సందర్శకులు - 10 లక్షలు మంది - ఖర్చు 350 * 10 లక్షలు = 35 కోట్లు #బాబుతోనేఉందాం - బలైపోదాం పోలవరం చూపిద్దాం - పింకు డైమండు మరపిద్దాం https:// twitter.com/GangadharThati /status/1098532199228366848 …,1
పేరు వేసుకుంటే సరిపోయేడానికి ఎందుకు కష్టపడటం అని మా పాకీ ఇసక చంద్రుడి భావన https:// twitter.com/_SampathKP/sta tus/1098468764205703169?s=19 …,1
పాకీ ఇసుక..,1
"ఎం పోయేకాలం వచ్చింది , పాకీ కూడా సపోర్ట్ చేసే అంత దిగజారిపోయాడు #endoftdp",1
పాకీ చంద్రుడు,1
"ఒరేయ్ కొండెర్రి పప్ప నీ లాంటి లతుకోరు కొడుకుల్ని ఉరి తీస్తే గానీ, ఆ బొల్లి బాబు గాడికి బుద్ది రాదు.... పాకిస్థాన్ కు సపోర్ట్ చేస్తున్న బొల్లి బాబు గాడికి నువ్ సపోర్ట్ చేయడానికి సిగ్గు లేదేరా పాకీ యెదవ",1
"మామూలు పంచ్ కాదు బాబోయ్ , దయచేసి ""కాశ్మీర్'s ఇండియా vs పాకీ "" అని ఒక చిత్రం చేసి, జనాలకు తెలియని నిజ నిజాలను తెలియజేయవలసిందిగా మనవి",1
పాకిస్తానును సమర్ధించేవారిని పాకీ అని అంటారు,1
"ఇసక చంద్రుడిని ఇక మీదట "" పాకీ ఇసక చంద్రుడు"" అని సంభోదించడం జరుగును. పాకీ చంద్రుడు",1
పాకిస్థాన్ కి 20 బిలియన్ డాలర్ ల ముష్టి వేసి భారత్ లో 100 బిలియన్ డాలర్ల పెట్టుబడితో పాకీ స్థాయి ఏంటో చెప్పిన సౌదీ యువరాజు,1
"పుల్వామా దాడి జైష్ మొహమ్మద్ పనే,ఇది ఖండించాలి,పాకిస్థాన్ ప్రభుత్వం వాళ్లపై చర్యలు తీసుకోవాలి-మాజీ పాకీ అధ్యక్షుడు ముషారఫ్ ఏమిటో మన మమతక్క , బాబు గారు రోజులు బాలేదు ఏమి మాట్లాఫైన ఎదురు తిరుగుతోంది. ఇప్పుడు ముషారఫ్ మాటలు నమ్మలేము ఆయన మోడీ భక్తుడు అంటారేమో ??",1
ఆ పాకీ గాళ్ళకి సపోర్ట్ ఏంటి అయ్యా #CBNKillsFarmers #CBNKilledFarmer pic.twitter.com/AwXVjiKR12,1
గుద్ద మూసుకొని కూర్చో బే పాకీ వెధవా!,1
కత్తులతో కాదురా .. కంటి చూపుతో సంపేస్తా .. అనేది పాత పంచ్ డైలాగ్... నవ్వుతో సంపేయడం ... అదీ పాకీ గాళ్లనీ .. ఈ ఆఫ్ఘనిస్తాన్ పోరడు... హాట్స్ ఆఫ్... https://www. facebook.com/adipudi.ravipr akash/videos/10212516447938890/ …,1
ఇప్పటికే స్టేడియంలో గాడిదలు పెంచుకుంటున్నారు పాకీ స్థాన్ లూ స్,1
"నేను మాములుగా ఈ లేబర్ నాకొడుకు గురించి మాట్లాడను, ఎందుకు అంటే వీడి గురించి మాట్లాడి, Standard తగ్గించుకోను! ఈ పాకీ నాయలు ""భారతీయ సాంప్రదాయాలు బూజు పట్టిపోయాయి, అమ్మాయి Clevage,తొడలు, నడుము,Exposing చేయడం,వాళ్ళ ఇష్టం"" ఒక్క చిరు తప్ప, ఇద్దరూ లఫూట్ గాళ్ళే! (1/2) pic.twitter.com/Mz7AuobyIG",1
"పాకిస్థాన్ ప్రధానమంత్రి పాకీ ఆర్మీ చేతిలో తోలుబొమ్మ... కీలుబొమ్మ, వాళ్ళు ఆజ్ఞ ఇచ్చేదాకా ఏ నిర్ణయమూ అభిప్రాయమూ చెప్పలేడు-ఇమ్రాన్ ఖాన్ ఎక్స్ వైఫ్ https://www. indiatoday.in/india/story/im ran-khan-puppet-of-military-waiting-instructions-before-speech-ex-wife-reham-khan-1460036-2019-02-19 …",1
9holes musukuni వాళ్ల ఆర్మీని surrender cheysina చరిత్ర marchipoyi మాట్లాడుతున్నారు పాకీ gutley gallu pic.twitter.com/G5cE1BtP82,1
పుల్వామా ఉగ్రదాడి తర్వాత ఐక్యరాజ్య సమితిలో భారత్ దౌత్యవేత్తలు పాకీ సన్నాసులకి షేక్ హాండ్ ఇవ్వడానికి కూడా ఛీఛీ అన్నారు.. https://www. facebook.com/unitehindus/vi deos/321525951810504/ …,1
ఏరా కడుపుకి అన్నంతింటున్నావా? అక్కడ భారత్ కి సప్పోర్ట్ గా ఉన్న జనాలని ఆల్రెడీ తన్ని తరిమేశారు.. ఇంక మిగిలింది పాకీ సపోర్టర్స్.. వాళ్లడిగితే ఇచేస్తార్రా? మనదేశ సార్వభౌమాధికారం గంగల పోనియ్యా? రేపు తమిళులు సెపెరేట్ దేశం కావాలంటే ఇచేస్తార్రా? ముష్టి మోహపొడ.. థు నీ బతుకు చెడ!! pic.twitter.com/yki2X60b9g,1
చంపేయాండ్రా పాకీ ముండా సానియా మీర్జా ని పాకిస్థాన్ పోవే.పాకి ముండా,1
"Last time కూడా antey లుచ్చా nayalu, South Indiaki వెళ్లడం కంటే పాకీ ki povdam nachuddi అని koosadu, ఇలాంటి వాళ్ళని tarimeyyali desam nundi, lofer felows",1
"Tissue paper order చేస్తే పాకీ flag వచ్చింది, ultimate",1
"పడమర నుండి ఇరాన్, ఆఫ్ఘనిస్తాన్ తూర్పున నుండి ఇండియా ఎటాక్ చేసి పాకిస్తాన్ isi గాళ్లని పీస్ పీస్ చేయాలి అని ఆశిస్తున్నా.. ట్రంప్ కూడా పాకీ గాళ్ళకి సపోర్ట్ చేయడు. పుతిన్ ఇండియా ని అపోజ్ చేయడు. పాకీ గాళ్ళ ఆగడాలకు అడ్డుకట్ట వేయాల్సిన తరుణం. ఇంత కంటే మంచి అవకాశం రాదు..",1
No ఆ పాకీ ముండ ని padeyali,1
తొక్కండ్రా పాకీ గాళ్లని... https:// twitter.com/UnSubtleDesi/s tatus/1096792875579301891 …,1
"Ivey maarali అన్న ఇలా vundabattey aa పాకీ vedavalu మన desamlo ఇంకా nirbayamga తిరుగుతున్నారు మనలో కలిసి పోయి ,మన పిల్లల్ని rechagodutunnaru Ninna చూడు మన Countryలో చాలా మంది high profiles కూడా జరిగిన attack enjoy cheystu msgs పెట్టారు, ఎవరు icharu veellaki dairyam,",1
పాకీ kukka నా వాడు,1
మొత్తం 36 మంది పాకీ కుక్కల్ని అదుపులోకి తీసుకున్నారు అంట....ఆ పాకీ కుక్కల్ని చంపేయాలి..... జై ఇండియన్ ఆర్మీ pic.twitter.com/kYhNy2S8YD,1
Hi Indians. #వేట మొదలైంది!మొత్తం 36 మంది పాకీ కుక్కల్ని అదుపులోకి తీసుకున్నారు అంట....ఆ పాకీ కుక్కల్ని చంపేయాలి.....! జై ఇండియన్ ఆర్మీ pic.twitter.com/ty6RTwpDmp,1
"కుక్క తోక వంకర అలానే "" పాకీ "" స్తాన్ కూడా #RIPBraveHearts pic.twitter.com/YBIgOiwuLH",1
"అలా చాలా మంది వున్నారు, వాళ్ల mind అలా brain wash cheyseysaru మన yellow media లా,, పాకీ media కూడా అంతే విషం కలిపి పెడుతున్నారు వాళ్ళకి, Automatically వాళ్లు మనల్ని enemies లా chustunnaru, Tappu politician lk galladi, veellani ani em vupayogam వుండదు మనకి",1
రాదు ఎందుకు అంటే అది పాకీ జ kabatti,1
Mingi అవతల padeystunnaru పాకీ నా kodukulni Indians mrng నుండి,1
పాకీ జ,0
ఒరేయ్ దొంగ దెబ్బ తీసిన చేతకాని లుచ్చా నా కొడకా.. ఎదురుగా ఏడవలేక వెన్నుపోటు పొడిచిన ఏడవలేని యదవనా కొడక.. ధైర్యంగా ఎదుర్కోలేక దొంగ దెబ్బ తీసిన పనికిమాలిన పాకీ నా కొడకా... @narendramodi_l జి pic.twitter.com/wHAD3dntX3,1
"I agree with you bro, మోడీ రాష్ట్రంకు cheysina అన్యాయం బుద్ధి వున్న ఎవడు marchipodu bro bt ఆ పాకీ kukkalaku బుద్ధి చెప్పాలి అంటే either Manmohan or మోడీ మనకు pmగా వుండాలి,rahul not at all worthy candidate for pm post bro. Hope you understand my concern",1
వీరమరణం పొందిన 44 మంది జవాన్లు భారతదేశంలో పుట్టి పాకీ దేశానికి మద్దతుగా నినాదాలు చేస్తున్న ప్రతి దేశద్రోహి గుండెలను చీల్చి నా దేశపు జెండా పాతాలి! అదే వీరమరణం పొందిన నా దేశసైనికులకు అసలైన నివాళి!! #Pulwama pic.twitter.com/rTNg0S5gF0,1
రేయ్ పాకీ నా కొడకల్లారా దమ్ముంటే ఎదురుగ్గా వచ్చి యుద్ధం చేసి గెలవండి.. చంద్రబాబు లాగా వెన్నుపోటు దొంగ దెబ్బ తీయడం కాదు... Jai Javan... Jai hind..,1
"Requesting all, Please report below accounts, Seems this morons also related to terrorist groups or supporters, ఈ lamdikodukulu enjoy cheystunnaru మన sainikula పైన jarigina daadini , thupuk, పాకీ lk gallu.. కుక్క chaavu chavali vellu.... pic.twitter.com/9OL18BSp0d",1
"ఇలా Jarigina ప్రతిసారి rip jawan అని ఒక నిమిషం mounam Patishtam, idem democracyరా , Aa chaina ఒకటి madyalo,మన మీద akkasutho ఈ chetha నా kodukulaku support Ee పాకీ నాkodukulu Oka bomb aa Country మీద veyyalsindi అపుడు telisocheydi, నా mathrubhumi విలువ #Pulwama #RIPCrpfJawans pic.twitter.com/MQKJzoQr0D",1
"Americalo ఒక twin towers మీద attack cheysinaduku bin ladenni vetiki మరీ bonda పెట్టారు, మన India లో మాత్రం santhi santhi అంటారు, లుచ్చా నా kodukulu మన kalledutey పాకీ flags పట్టుకుని Sambaralu చేసుకుంటూ tirugutaru,emanna అంటే human rights అంటూ vacheystayi వాళ్ళని venakesukoni",1
భారతదేశంలో పుట్టి పాకీ దేశానికి మద్దతుగా నినాదాలు చేస్తున్న ప్రతి దేశద్రోహి గుండెలను చీల్చి నా దేశపు జెండా పాతాలి! అదే వీరమరణం పొందిన నా దేశసైనికులకు అసలైన నివాళి!! #EnoughIsEnough,1
"Cha ఇంతలేకి vedavalu mana మద్య tirugutunna, ఏం peekalekapotunnam bro, Midnight flyovers పైన పాకీ జెండా పట్టుకుని tirigina em cheyalem, కేరళలో day అంత పాకీki support cheysina,flagsతో protest cheysina no action ఏంటి మనకి ఈదరిద్రము,మన Indiaలో మన Indianski respect వుండదు,తూ Jeevitham",1
కాశ్మీరు లో పాకీ పందుల దాడిలో అసువులు బాసిన మన వీర జవానులకు అశ్రునివాళి - జై జవాన్.,1
